Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Reynante, Brandon Marcellino",ENG 100D,SP15,57,56,0.929,0.9640000000000001,5.02,3.78,3.9,True,True,False,False,True
"Bratton, Maryann",ENG 100L,SP15,24,11,1.0,1.0,4.14,3.91,3.88,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 109,WI15,82,40,0.6759999999999999,0.946,6.5,3.57,3.23,True,True,False,False,True
"Lal, Ratnesh",BENG 112A,WI15,55,51,0.82,0.68,4.73,3.78,3.97,True,True,False,False,True
"Subramaniam, Shankar",BENG 120,WI15,41,18,0.8240000000000001,0.941,7.68,3.41,3.66,True,True,False,False,True
"Metallo, Christian Michael",BENG 122A,WI15,54,10,1.0,0.889,6.06,3.78,3.34,True,True,False,False,True
"Palsson, Bernhard O.",BENG 123,WI15,59,25,0.75,0.792,9.8,3.23,2.99,True,True,False,False,True
"Subramaniam, Shankar",BENG 130,WI15,129,41,0.875,0.95,7.05,3.58,3.59,True,True,False,False,True
"Zhong, Sheng",BENG 130,WI15,129,40,0.872,0.667,6.96,3.56,3.59,True,True,False,False,True
"Cabrales, Pedro",BENG 140A,WI15,82,30,0.852,1.0,7.35,3.81,3.61,True,True,False,False,True
"Metallo, Christian Michael",BENG 161B,WI15,56,15,0.867,0.9329999999999999,7.7,3.47,3.34,True,True,False,False,True
"Zhang, Kun",BENG 161B,WI15,56,15,0.867,0.6,7.7,3.47,3.34,True,True,False,False,True
"Cauwenberghs, Gert",BENG 186B,WI15,56,21,0.9520000000000001,0.905,9.2,3.25,3.52,True,True,False,False,True
"Cabrales, Pedro",BENG 187C,WI15,101,18,0.889,0.9440000000000001,6.15,4.0,3.92,True,True,False,False,True
"Hasty, Jeff M",BENG 2,WI15,29,10,1.0,0.7,3.83,3.8,3.45,True,True,False,False,False
"Lubarda, Vlado",CENG 101B,WI15,203,92,0.8809999999999999,0.7020000000000001,6.07,3.33,3.1,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 102,WI15,267,253,0.968,0.976,8.61,3.51,3.31,True,True,False,False,True
"Ong, Shyue Ping",CENG 114,WI15,69,63,0.778,0.698,7.22,3.13,2.92,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 124A,WI15,129,118,0.915,0.983,10.08,3.53,3.69,True,True,False,False,True
"Lipomi, Darren John",CENG 134,WI15,66,32,0.875,0.938,5.75,3.52,3.2,True,True,False,False,True
"Yang, Kesong",CENG 15,WI15,55,23,0.9129999999999999,0.652,5.63,3.45,3.19,True,True,False,False,False
"Drews, Aaron",CENG 176A,WI15,130,122,0.9420000000000001,0.983,9.77,3.45,3.69,True,True,False,False,True
"Yang, Kesong",CENG 176A,WI15,130,118,0.94,0.88,9.74,3.45,3.69,True,True,False,False,True
"Zhang, Liangfang",CENG 176A,WI15,130,120,0.941,0.857,9.74,3.45,3.69,True,True,False,False,True
"Ferrante, Jeanne",ENG 100D,WI15,46,42,0.9520000000000001,0.976,5.23,3.83,3.72,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,WI15,39,38,0.9740000000000001,1.0,4.5,3.89,3.87,True,True,False,False,True
"Bratton, Maryann",ENG 100L,WI15,23,16,1.0,1.0,6.21,4.0,3.97,True,True,False,False,True
"Hall, David J",BENG 101,FA14,64,52,0.863,0.745,5.21,3.37,3.05,True,True,False,False,True
"Lal, Ratnesh",BENG 101,FA14,64,53,0.865,0.8270000000000001,5.15,3.38,3.05,True,True,False,False,True
"Mc Culloch, Andrew Douglas",BENG 110,FA14,54,25,0.87,0.9129999999999999,8.95,3.5,3.36,True,True,False,False,True
"Metallo, Christian Michael",BENG 161A,FA14,56,12,0.9,1.0,6.7,3.7,3.2,True,True,False,False,True
"Mercola, Mark",BENG 162,FA14,55,10,1.0,1.0,6.5,3.88,3.87,True,True,False,False,True
"Wang, Yingxiao",BENG 162,FA14,52,10,1.0,0.875,6.5,3.88,3.87,True,True,False,False,True
"Varghese, Shyni",BENG 166A,FA14,72,21,0.647,0.17600000000000002,6.85,3.24,3.36,True,True,False,False,True
"Bafna, Vineet",BENG 182,FA14,20,16,0.857,0.7859999999999999,7.79,3.54,3.14,True,True,False,False,True
"Zhong, Sheng",BENG 183,FA14,35,34,0.75,0.7809999999999999,3.85,3.41,3.75,True,True,False,False,True
"Cabrales, Pedro",BENG 187B,FA14,101,18,0.875,0.938,5.63,3.94,3.92,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 100,FA14,262,240,0.93,0.983,8.32,3.27,3.12,True,True,False,False,True
"Drews, Aaron",CENG 100,FA14,61,56,0.9109999999999999,0.946,9.25,3.09,2.55,True,True,False,False,True
"Drews, Aaron",CENG 101A,FA14,299,227,0.8590000000000001,0.991,12.22,3.14,2.86,True,True,False,False,True
"Miller, David R.",CENG 101A,FA14,291,226,0.855,0.823,12.23,3.13,2.86,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 120,FA14,134,121,0.9570000000000001,0.9740000000000001,8.24,3.39,3.2,True,True,False,False,True
"Zhang, Liangfang",CENG 122,FA14,135,66,0.8420000000000001,0.737,7.43,3.33,3.12,True,True,False,False,True
"Lubarda, Vlado",CENG 15,FA14,150,86,0.8590000000000001,0.5770000000000001,5.99,3.78,3.57,True,True,False,False,False
"Bratton, Maryann",ENG 100D,FA14,48,42,0.925,0.925,5.55,3.87,3.81,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,FA14,36,33,0.935,0.935,5.53,3.71,3.88,True,True,False,False,True
"Bratton, Maryann",ENG 100L,FA14,26,17,1.0,0.938,4.64,4.0,3.8,True,True,False,False,True
"Coleman, Todd Prentice",BENG 100,SP14,137,42,0.7070000000000001,0.8290000000000001,9.47,3.1,3.06,True,True,False,False,True
"Mc Culloch, Andrew Douglas",BENG 103B,SP14,101,31,0.733,0.8,8.98,3.27,3.38,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 103B,SP14,101,28,0.643,0.607,9.39,3.25,3.38,True,True,False,False,True
"Engler, Adam J.",BENG 112B,SP14,51,20,1.0,1.0,6.82,3.26,3.21,True,True,False,False,True
"Hasty, Jeff M",BENG 125,SP14,78,30,0.8,0.733,7.23,3.57,3.16,True,True,False,False,True
"Silva, Gabriel",BENG 140B,SP14,64,17,0.938,1.0,6.0,3.31,3.48,True,True,False,False,True
"Zhang, Kun",BENG 160,SP14,54,32,1.0,0.903,6.69,3.83,3.53,True,True,False,False,True
"Huang, Xiaohua",BENG 168,SP14,63,24,0.87,0.826,7.68,3.5,3.54,True,True,False,False,True
"Wang, Yingxiao",BENG 168,SP14,62,21,0.81,0.81,8.1,3.5,3.54,True,True,False,False,True
"Cabrales, Pedro",BENG 172,SP14,54,15,1.0,1.0,10.5,3.67,3.36,True,True,False,False,True
"Christman, Karen",BENG 186A,SP14,83,31,0.867,0.9329999999999999,6.1,3.52,3.07,True,True,False,False,True
"Cabrales, Pedro",BENG 187A,SP14,102,26,1.0,0.958,1.25,4.0,3.92,True,True,False,False,True
"Cabrales, Pedro",BENG 187D,SP14,77,28,0.889,0.9259999999999999,3.46,4.0,3.91,True,True,False,False,True
"Arya, Gaurav",CENG 101C,SP14,135,50,0.9790000000000001,0.7709999999999999,6.58,3.63,3.27,True,True,False,False,True
"Herz, Richard K",CENG 113,SP14,202,65,0.8390000000000001,0.29,8.03,3.31,3.14,True,True,False,False,True
"Talbot, Jan B",CENG 124B,SP14,118,36,0.778,0.861,6.79,3.86,3.93,True,True,False,False,True
"Lubarda, Vlado",CENG 15,SP14,23,6,1.0,0.833,5.17,3.83,3.59,True,True,False,False,False
"Opatkiewicz, Justin Paul",CENG 176B,SP14,118,38,0.9740000000000001,0.9740000000000001,7.45,3.68,3.64,True,True,False,False,True
"Ramin, Leyla",CENG 176B,SP14,118,33,1.0,0.9,7.63,3.71,3.64,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100A,SP14,47,45,0.956,0.956,3.52,3.83,3.66,True,True,False,False,True
"Eremenko, Svetlana",ENG 100B,SP14,22,4,1.0,0.75,2.0,4.0,3.99,True,True,False,False,True
"Bratton, Maryann",ENG 100L,SP14,33,11,1.0,1.0,5.39,3.91,3.96,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 109,WI14,95,37,0.971,0.971,6.73,3.41,3.09,True,True,False,False,True
"Lal, Ratnesh",BENG 112A,WI14,56,22,0.591,0.182,5.77,3.5,3.41,True,True,False,False,True
"Metallo, Christian Michael",BENG 122A,WI14,28,10,1.0,0.8,5.9,3.5,3.14,True,True,False,False,True
"Palsson, Bernhard O.",BENG 123,WI14,57,23,0.773,0.773,11.14,3.45,2.9,True,True,False,False,True
"Huang, Xiaohua",BENG 130,WI14,135,36,0.6,0.34299999999999997,7.44,3.27,3.33,True,True,False,False,True
"Subramaniam, Shankar",BENG 130,WI14,134,35,0.7190000000000001,0.7809999999999999,7.63,3.23,3.33,True,True,False,False,True
"Cabrales, Pedro",BENG 140A,WI14,68,28,0.857,0.9640000000000001,9.14,3.18,3.49,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 161B,WI14,49,19,0.833,0.444,7.91,3.53,3.27,True,True,False,False,True
"Cauwenberghs, Gert",BENG 186B,WI14,57,22,0.909,0.818,11.26,3.4,3.55,True,True,False,False,True
"Cabrales, Pedro",BENG 187C,WI14,77,23,0.87,1.0,5.93,3.94,3.91,True,True,False,False,True
"Hasty, Jeff M",BENG 2,WI14,28,12,0.909,0.636,3.95,3.64,3.56,True,True,False,False,False
"Lubarda, Vlado",CENG 101B,WI14,147,70,0.937,0.6829999999999999,7.64,3.54,3.05,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 102,WI14,205,200,0.96,1.0,9.33,3.44,3.23,True,True,False,False,True
"Herz, Richard K",CENG 124A,WI14,118,33,0.897,0.483,8.43,3.79,3.59,True,True,False,False,True
"Yang, Kesong",CENG 15,WI14,108,55,0.784,0.21600000000000003,7.03,3.56,3.11,True,True,False,False,False
"Talbot, Jan B",CENG 176A,WI14,118,30,0.9259999999999999,0.815,9.61,3.67,3.59,True,True,False,False,True
"Bratton, Maryann",ENG 100A,WI14,52,46,0.9129999999999999,0.978,4.5,3.76,3.63,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100A,WI14,30,9,1.0,0.889,2.72,3.89,3.6,True,True,False,False,True
"Bratton, Maryann",ENG 100L,WI14,31,18,1.0,1.0,5.5,3.83,3.99,True,True,False,False,True
"Hall, David J",BENG 101,FA13,84,47,0.723,0.596,6.37,3.18,3.06,True,True,False,False,True
"Lal, Ratnesh",BENG 101,FA13,83,49,0.7759999999999999,0.469,6.58,3.13,3.06,True,True,False,False,True
"Mc Culloch, Andrew Douglas",BENG 110,FA13,64,26,0.846,0.9620000000000001,9.12,3.24,3.11,True,True,False,False,True
"Schmid-Schoenbein, Geert W",BENG 110,FA13,64,27,0.885,0.9620000000000001,9.27,3.27,3.11,True,True,False,False,True
"Metallo, Christian Michael",BENG 161A,FA13,48,17,0.588,0.706,8.13,3.13,3.2,True,True,False,False,True
"Mercola, Mark",BENG 162,FA13,49,16,1.0,1.0,7.97,3.86,3.83,True,True,False,False,True
"Varghese, Shyni",BENG 162,FA13,49,17,1.0,0.8240000000000001,7.5,3.8,3.83,True,True,False,False,True
"Varghese, Shyni",BENG 166A,FA13,60,20,0.9,0.75,5.9,3.74,3.55,True,True,False,False,True
"Zhong, Sheng",BENG 183,FA13,36,10,0.625,0.5,3.5,3.75,3.86,True,True,False,False,True
"Cabrales, Pedro",BENG 187B,FA13,77,21,0.81,0.9520000000000001,6.88,3.94,3.91,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 100,FA13,251,231,0.9740000000000001,0.996,8.83,3.35,3.12,True,True,False,False,True
"Miller, David R.",CENG 101A,FA13,209,95,0.922,0.8109999999999999,11.26,3.4,2.93,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 101A,FA13,209,102,0.927,0.99,10.98,3.35,2.93,True,True,False,False,True
"Herz, Richard K",CENG 120,FA13,121,43,0.659,0.293,8.45,3.13,3.15,True,True,False,False,True
"Zhang, Liangfang",CENG 122,FA13,120,39,0.972,0.972,6.21,3.32,3.17,True,True,False,False,True
"Lubarda, Vlado",CENG 15,FA13,141,74,0.873,0.634,7.28,3.41,3.25,True,True,False,False,False
"Bratton, Maryann",ENG 100A,FA13,36,31,1.0,0.935,3.92,3.77,3.64,True,True,False,False,True
"Bratton, Maryann",ENG 100A,FA13,36,30,0.862,0.862,3.6,3.79,3.64,True,True,False,False,True
"Bratton, Maryann",ENG 100L,FA13,20,13,1.0,1.0,5.5,3.92,3.9,True,True,False,False,True
"Coleman, Todd Prentice",BENG 100,SP13,152,61,0.7070000000000001,0.741,9.69,3.04,3.25,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 103B,SP13,93,29,0.643,0.75,9.21,3.2,3.05,True,True,False,False,True
"Schmid-Schoenbein, Geert W",BENG 103B,SP13,93,26,0.654,0.885,9.58,3.25,3.05,True,True,False,False,True
"Engler, Adam J.",BENG 112B,SP13,40,34,0.882,0.941,6.21,3.33,3.11,True,True,False,False,True
"TSIMRING, LEV S",BENG 125,SP13,122,43,0.857,0.857,7.18,3.29,2.9,True,True,False,False,True
"Silva, Gabriel",BENG 140B,SP13,34,19,0.889,1.0,5.28,3.63,3.14,True,True,False,False,True
"Zhang, Kun",BENG 160,SP13,51,11,0.636,0.727,7.95,3.5,3.43,True,True,False,False,True
"Wang, Yingxiao",BENG 168,SP13,63,8,0.875,0.875,6.75,3.71,3.32,True,True,False,False,True
"Zhong, Sheng",BENG 168,SP13,63,8,0.875,0.875,6.75,3.71,3.32,True,True,False,False,True
"Cabrales, Pedro",BENG 172,SP13,70,27,1.0,1.0,10.5,3.36,3.37,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 172,SP13,70,28,0.9640000000000001,1.0,10.36,3.36,3.37,True,True,False,False,True
"Christman, Karen",BENG 186A,SP13,160,126,0.889,0.73,6.31,3.35,2.99,True,True,False,False,True
"Watson, John Thomas",BENG 187A,SP13,78,20,1.0,0.95,1.7,4.0,3.91,True,True,False,False,True
"Watson, John Thomas",BENG 187D,SP13,127,37,1.0,0.865,3.01,3.97,3.89,True,True,False,False,True
"Arya, Gaurav",CENG 101C,SP13,123,40,1.0,1.0,6.65,3.45,3.27,True,True,False,False,True
"Herz, Richard K",CENG 113,SP13,156,70,0.8240000000000001,0.10300000000000001,8.44,3.29,3.11,True,True,False,False,True
"Herz, Richard K",CENG 124B,SP13,82,24,0.792,0.667,7.46,3.65,3.61,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 176B,SP13,80,21,1.0,1.0,7.55,3.63,3.48,True,True,False,False,True
"Talbot, Jan B",CENG 176B,SP13,80,20,1.0,0.7,7.61,3.65,3.48,True,True,False,False,True
"Tu, Charles",ENG 100A,SP13,40,8,1.0,0.875,4.5,3.75,3.4,True,True,False,False,True
"Bratton, Maryann",ENG 100A,SP13,41,8,0.875,0.875,3.93,3.86,3.81,True,True,False,False,True
"Bratton, Maryann",ENG 100L,SP13,27,10,1.0,0.889,6.06,4.0,3.87,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 109,WI13,92,42,0.9,0.95,5.65,3.58,3.14,True,True,False,False,True
"Lal, Ratnesh",BENG 112A,WI13,41,18,0.722,0.055999999999999994,4.5,3.65,3.25,True,True,False,False,True
"Mc Culloch, Andrew Douglas",BENG 112A,WI13,41,18,0.706,1.0,4.5,3.63,3.25,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 119B,WI13,30,7,0.7140000000000001,0.7140000000000001,10.83,4.0,3.98,True,True,False,False,True
"Watson, John Thomas",BENG 119B,WI13,30,7,0.857,0.7140000000000001,10.5,4.0,3.98,True,True,False,False,True
"Metallo, Christian Michael",BENG 122A,WI13,48,19,0.789,0.789,5.97,3.44,3.28,True,True,False,False,True
"Palsson, Bernhard O.",BENG 123,WI13,55,20,0.65,0.65,11.0,3.26,2.85,True,True,False,False,True
"Subramaniam, Shankar",BENG 130,WI13,137,45,0.511,0.667,5.85,3.14,3.33,True,True,False,False,True
"Varghese, Shyni",BENG 130,WI13,137,45,0.489,0.6,6.11,3.17,3.33,True,True,False,False,True
"Cabrales, Pedro",BENG 140A,WI13,56,21,0.857,0.905,6.88,3.55,3.07,True,True,False,False,True
"Metallo, Christian Michael",BENG 161B,WI13,88,25,0.875,0.708,6.93,3.5,3.15,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 161B,WI13,88,24,0.87,0.87,7.05,3.5,3.15,True,True,False,False,True
"Cauwenberghs, Gert",BENG 186B,WI13,84,40,0.48700000000000004,0.462,14.55,3.22,3.27,True,True,False,False,True
"Intaglietta, Marcos",BENG 187C,WI13,127,34,0.853,0.706,4.7,3.92,3.89,True,True,False,False,True
"Watson, John Thomas",BENG 187C,WI13,127,34,0.8240000000000001,0.853,4.91,3.92,3.89,True,True,False,False,True
"Talbot, Jan B",CENG 101B,WI13,130,57,0.945,0.764,7.31,3.4,2.88,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 102,WI13,155,152,0.9540000000000001,0.987,8.57,3.37,3.39,True,True,False,False,True
"Herz, Richard K",CENG 124A,WI13,81,25,0.833,0.625,9.37,3.57,3.43,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 176A,WI13,79,24,0.958,0.875,10.07,3.65,3.55,True,True,False,False,True
"Talbot, Jan B",CENG 176A,WI13,79,23,0.9129999999999999,0.609,9.8,3.5,3.55,True,True,False,False,True
"Zhang, Liangfang",CENG 176A,WI13,79,23,0.9129999999999999,0.9570000000000001,9.86,3.62,3.55,True,True,False,False,True
"Bratton, Maryann",ENG 100A,WI13,43,17,0.625,0.625,4.0,3.63,3.71,True,True,False,False,True
"Bratton, Maryann",ENG 100A,WI13,34,13,1.0,1.0,5.59,3.83,3.71,True,True,False,False,True
"Bratton, Maryann",ENG 100L,WI13,25,13,1.0,1.0,5.83,4.0,3.87,True,True,False,False,True
"Hall, David J",BENG 101,FA12,48,36,0.794,0.618,4.8,3.44,3.43,True,True,False,False,True
"Lal, Ratnesh",BENG 101,FA12,48,41,0.846,0.795,4.5,3.42,3.43,True,True,False,False,True
"Schmid-Schoenbein, Geert W",BENG 110,FA12,48,26,0.826,0.9570000000000001,7.72,3.45,3.08,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 119A,FA12,31,10,1.0,1.0,6.79,3.83,3.75,True,True,False,False,True
"Watson, John Thomas",BENG 119A,FA12,31,7,1.0,1.0,7.83,3.67,3.75,True,True,False,False,True
"Huang, Xiaohua",BENG 161A,FA12,86,22,0.833,0.444,7.06,3.39,3.55,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 162,FA12,87,20,0.938,0.938,7.13,3.38,3.6,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 166A,FA12,99,21,1.0,0.882,6.15,3.25,3.52,True,True,False,False,True
"Ideker, Trey",BENG 183,FA12,21,12,0.909,0.909,6.68,3.55,3.44,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 187B,FA12,128,24,1.0,1.0,7.1,3.89,3.89,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 100,FA12,224,192,0.895,0.9740000000000001,8.5,3.15,3.04,True,True,False,False,True
"Williams, Ebonee P.",CENG 100,FA12,224,191,0.884,0.32799999999999996,8.37,3.14,3.04,True,True,False,False,True
"Miller, David R.",CENG 101A,FA12,225,87,0.705,0.731,12.5,3.23,2.89,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 101A,FA12,225,87,0.711,0.9520000000000001,12.45,3.23,2.89,True,True,False,False,True
"Herz, Richard K",CENG 120,FA12,78,29,0.7829999999999999,0.435,7.37,2.91,3.07,True,True,False,False,True
"Zhang, Liangfang",CENG 122,FA12,83,28,0.963,0.963,5.5,3.5,3.2,True,True,False,False,True
"Bratton, Maryann",ENG 100A,FA12,36,20,0.9440000000000001,1.0,5.39,3.72,3.63,True,True,False,False,True
"Bratton, Maryann",ENG 100A,FA12,35,17,0.5710000000000001,0.857,5.42,3.67,3.63,True,True,False,False,True
"Bratton, Maryann",ENG 100L,FA12,26,8,1.0,0.875,4.21,3.88,3.85,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 100  ,SP12,119,58,0.862,0.7929999999999999,5.09,3.55,3.16,True,True,False,False,True
"Gough, David A.",BENG 103B ,SP12,135,52,0.745,0.608,8.74,3.04,3.26,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 103B ,SP12,135,46,0.75,0.721,8.59,3.04,3.26,True,True,False,False,True
"Engler, Adam J.",BENG 112B ,SP12,82,50,0.98,0.9390000000000001,8.82,3.42,2.97,True,True,False,False,True
"Hasty, Jeff M",BENG 125  ,SP12,144,64,0.797,0.938,10.21,3.22,2.98,True,True,False,False,True
"Silva, Gabriel",BENG 140B ,SP12,38,15,0.846,0.9229999999999999,5.79,3.21,2.92,True,True,False,False,True
"Zhang, Kun",BENG 160  ,SP12,88,26,0.8,0.8,7.27,3.36,3.43,True,True,False,False,True
"Metallo, Christian Michael",BENG 168  ,SP12,88,21,0.85,0.65,5.17,3.22,3.42,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 168  ,SP12,88,20,0.8,0.85,5.6,3.22,3.42,True,True,False,False,True
"Cabrales, Pedro",BENG 172  ,SP12,83,32,0.867,0.833,11.25,3.29,3.33,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 172  ,SP12,83,31,0.867,0.9329999999999999,11.6,3.29,3.33,True,True,False,False,True
"Christman, Karen",BENG 186A ,SP12,176,121,0.866,0.866,7.57,3.21,2.89,True,True,False,False,True
"Watson, John Thomas",BENG 187A ,SP12,130,34,0.941,0.882,0.91,3.96,4.0,True,True,False,False,True
"Watson, John Thomas",BENG 187D ,SP12,133,57,0.9640000000000001,0.9640000000000001,3.43,3.83,3.88,True,True,False,False,True
"Arya, Gaurav",CENG 101C ,SP12,85,28,1.0,0.929,6.71,3.68,3.33,True,True,False,False,True
"Herz, Richard K",CENG 113  ,SP12,111,40,0.821,0.579,8.14,3.39,3.14,True,True,False,False,True
"Chau, Pao C.",CENG 124B ,SP12,64,12,0.667,0.583,10.0,3.67,3.42,True,True,False,False,True
"Chau, Pao C.",CENG 176B ,SP12,63,11,0.778,0.6,9.3,3.36,3.44,True,True,False,False,True
"Talbot, Jan B",CENG 176B ,SP12,63,11,0.8,0.818,9.05,3.36,3.44,True,True,False,False,True
"Zhang, Liangfang",CENG 176B ,SP12,63,11,0.8,1.0,9.23,3.36,3.44,True,True,False,False,True
"Bratton, Maryann",ENG 100A ,SP12,41,14,0.7140000000000001,0.857,5.5,3.5,3.68,True,True,False,False,True
"Bratton, Maryann",ENG 100A ,SP12,35,14,0.846,1.0,8.04,3.64,3.68,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 109  ,WI12,72,36,0.8,0.6859999999999999,5.56,3.44,2.92,True,True,False,False,True
"Mc Culloch, Andrew Douglas",BENG 112A ,WI12,84,36,0.857,0.8290000000000001,8.67,3.53,3.36,True,True,False,False,True
"Cabrales, Pedro",BENG 119B ,WI12,22,6,1.0,0.75,10.1,4.0,3.61,True,True,False,False,True
"Gough, David A.",BENG 122A ,WI12,63,31,0.71,0.5670000000000001,8.05,3.0,2.83,True,True,False,False,True
"Hasty, Jeff M",BENG 122A ,WI12,63,31,0.742,0.935,7.73,3.0,2.83,True,True,False,False,True
"Palsson, Bernhard O.",BENG 123  ,WI12,102,44,0.818,0.773,10.23,3.55,3.16,True,True,False,False,True
"Engler, Adam J.",BENG 129B ,WI12,20,3,1.0,1.0,7.17,4.0,3.8,True,True,False,False,True
"Varghese, Shyni",BENG 130  ,WI12,116,56,0.589,0.35700000000000004,8.32,2.94,2.7,True,True,False,False,True
"Schmid-Schoenbein, Geert W",BENG 139B ,WI12,24,7,1.0,1.0,12.21,4.0,3.93,True,True,False,False,True
"Cabrales, Pedro",BENG 140A ,WI12,47,19,0.9440000000000001,1.0,7.13,3.5,2.78,True,True,False,False,True
"Metallo, Christian Michael",BENG 161B ,WI12,81,30,0.6,0.733,8.83,3.3,3.29,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 161B ,WI12,81,28,0.607,0.607,8.43,3.3,3.29,True,True,False,False,True
"Cauwenberghs, Gert",BENG 186B ,WI12,83,38,0.8420000000000001,0.73,11.39,3.16,3.24,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 187C ,WI12,133,48,0.872,0.9570000000000001,6.71,3.76,3.88,True,True,False,False,True
"Watson, John Thomas",BENG 191  ,WI12,37,10,0.889,0.778,3.61,4.0,3.68,True,True,False,False,True
"Talbot, Jan B",CENG 101B ,WI12,90,45,0.9109999999999999,0.644,7.48,3.6,2.87,True,True,False,False,True
"Cha, Jennifer N",CENG 102  ,WI12,117,54,0.963,0.943,8.65,3.45,2.9,True,True,False,False,True
"Chau, Pao C.",CENG 124A ,WI12,66,22,0.619,0.19,14.2,3.38,3.24,True,True,False,False,True
"Chau, Pao C.",CENG 176A ,WI12,64,16,0.625,0.313,11.63,3.31,3.5,True,True,False,False,True
"Talbot, Jan B",CENG 176A ,WI12,64,10,0.667,0.667,10.3,3.31,3.5,True,True,False,False,True
"Zhang, Liangfang",CENG 176A ,WI12,64,12,0.75,0.917,9.5,3.31,3.5,True,True,False,False,True
"Tu, Charles",ENG 100A ,WI12,52,33,0.606,0.33299999999999996,5.89,3.84,3.65,True,True,False,False,True
"Hall, David J",BENG 101  ,FA11,48,39,0.865,0.757,6.29,3.54,3.32,True,True,False,False,True
"Lal, Ratnesh",BENG 101  ,FA11,48,42,0.9520000000000001,0.857,5.83,3.54,3.32,True,True,False,False,True
"Schmid-Schoenbein, Geert W",BENG 110  ,FA11,82,49,0.787,0.872,8.09,3.31,3.16,True,True,False,False,True
"Cabrales, Pedro",BENG 119A ,FA11,22,3,1.0,1.0,9.5,4.0,3.58,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 119A ,FA11,22,3,1.0,1.0,7.5,4.0,3.58,True,True,False,False,True
"Hasty, Jeff M",BENG 139A ,FA11,24,7,1.0,0.8,8.1,4.0,3.62,True,True,False,False,True
"Schmid-Schoenbein, Geert W",BENG 139A ,FA11,24,8,1.0,0.833,10.17,4.0,3.62,True,True,False,False,True
"Huang, Xiaohua",BENG 161A ,FA11,82,31,0.867,0.733,8.44,3.39,3.39,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 162  ,FA11,79,28,0.929,0.9640000000000001,7.79,3.61,3.51,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 166A ,FA11,103,33,0.9390000000000001,0.909,8.74,3.59,3.15,True,True,False,False,True
"Ideker, Trey",BENG 183  ,FA11,21,13,1.0,1.0,6.96,3.25,3.53,True,True,False,False,True
"Micou, Melissa Kurtis",BENG 187B ,FA11,133,42,0.929,0.833,7.98,3.65,3.88,True,True,False,False,True
"Herz, Richard K",CENG 100  ,FA11,116,58,0.86,0.544,6.75,3.36,2.88,True,True,False,False,True
"Williams, Ebonee P.",CENG 100  ,FA11,49,30,0.7929999999999999,0.517,6.71,3.25,2.93,True,True,False,False,True
"Miller, David R.",CENG 101A ,FA11,197,92,0.802,0.78,11.51,3.19,2.91,True,True,False,False,True
"Herz, Richard K",CENG 120  ,FA11,107,35,0.743,0.34299999999999997,7.99,3.0,2.95,True,True,False,False,True
"Zhang, Liangfang",CENG 122  ,FA11,62,19,0.9470000000000001,1.0,6.61,3.67,3.29,True,True,False,False,True
